Date,GC=F,"GARCH(1,1) Volatility"
2017-02-12,1234.4000244140625,0.021335547318961635
2017-02-19,1237.5999755859375,0.0210113415910846
2017-02-26,1256.9000244140625,0.0205398170099866
2017-03-05,1225.5,0.02034107194881756
2017-03-12,1200.699951171875,0.02076327851986829
2017-03-19,1229.800048828125,0.020870232355844464
2017-03-26,1248.199951171875,0.021027754492580486
2017-04-02,1247.300048828125,0.02077857022068335
2017-04-09,1254.300048828125,0.020320574431780015
2017-04-16,1285.9000244140625,0.01990491530054114
2017-04-23,1287.4000244140625,0.020192421143137667
2017-04-30,1266.0999755859375,0.019758802880587928
2017-05-07,1224.800048828125,0.01975564790199991
2017-05-14,1226.199951171875,0.020813780216006283
2017-05-21,1252.699951171875,0.020349537456383317
2017-05-28,1267.5999755859375,0.02041325891440848
2017-06-04,1276.800048828125,0.020109569608629068
2017-06-11,1268.5,0.01972627051144135
2017-06-18,1254.0,0.019392928719126904
2017-06-25,1256.199951171875,0.019210332368413987
2017-07-02,1240.699951171875,0.018826619283926503
2017-07-09,1208.5999755859375,0.018711459746812743
2017-07-16,1226.5999755859375,0.019349343372607176
2017-07-23,1254.300048828125,0.01919997079711759
2017-07-30,1268.4000244140625,0.01940069176429088
2017-08-06,1258.300048828125,0.019137441963599733
2017-08-13,1287.699951171875,0.01886931713527647
2017-08-20,1285.699951171875,0.019139648898374922
2017-08-27,1292.5,0.018769231282921017
2017-09-03,1324.5,0.01843038652861671
2017-09-10,1346.0,0.01881951131416425
2017-09-17,1320.4000244140625,0.018753986870708506
2017-09-24,1293.300048828125,0.01895050120590467
2017-10-01,1281.5,0.01921615573847147
2017-10-08,1271.5999755859375,0.01897375805444799
2017-10-15,1301.5,0.018709174106883195
2017-10-22,1277.4000244140625,0.019001310718367984
2017-10-29,1268.5,0.019151337239609705
2017-11-05,1266.5,0.018859330013350564
2017-11-12,1272.4000244140625,0.018503661372535493
2017-11-19,1295.800048828125,0.01817246360767847
2017-11-26,1286.699951171875,0.018243924399150114
2017-12-03,1278.800048828125,0.018004616472982425
2017-12-10,1245.199951171875,0.017759686052045486
2017-12-17,1254.300048828125,0.018527246367478878
2017-12-24,1275.4000244140625,0.01822926506928736
2017-12-31,1306.300048828125,0.01822795681936373
2018-01-07,1320.300048828125,0.01860329550516366
2018-01-14,1333.4000244140625,0.018372754499686866
2018-01-21,1331.9000244140625,0.01813607911076321
2018-01-28,1351.5999755859375,0.017815416852888954
2018-02-04,1333.699951171875,0.01776206500138967
2018-02-11,1313.0999755859375,0.017753543118922455
2018-02-18,1353.199951171875,0.017843829585774656
2018-02-25,1328.199951171875,0.0186829305086894
2018-03-04,1321.0999755859375,0.018855535717548954
2018-03-11,1322.4000244140625,0.018547695329801103
2018-03-18,1311.300048828125,0.018197874782079033
2018-03-25,1349.300048828125,0.01799556211960294
2018-04-01,1322.800048828125,0.01870426056254321
2018-04-08,1331.9000244140625,0.018939379608791898
2018-04-15,1344.800048828125,0.018612222730885076
2018-04-22,1336.699951171875,0.018356271811621975
2018-04-29,1320.300048828125,0.01808897684221131
2018-05-06,1312.699951171875,0.01801946857717647
2018-05-13,1319.0,0.017765916260457558
2018-05-20,1290.199951171875,0.01747586769777765
2018-05-27,1303.300048828125,0.017953759982649923
2018-06-03,1294.800048828125,0.01774726298332921
2018-06-10,1298.0999755859375,0.017525437484882857
2018-06-17,1274.5999755859375,0.017232540087677852
2018-06-24,1267.4000244140625,0.01750280866317263
2018-07-01,1251.300048828125,0.017276767896194766
2018-07-08,1254.300048828125,0.017279921823308796
2018-07-15,1239.5999755859375,0.016999855246097685
2018-07-22,1229.5,0.016983144501885164
2018-07-29,1222.5999755859375,0.016848297488711483
2018-08-05,1214.199951171875,0.01665996613029569
2018-08-12,1211.0999755859375,0.016511533232028138
2018-08-19,1176.5,0.01629365500833463
2018-08-26,1206.300048828125,0.017426324378905834
2018-09-02,1200.300048828125,0.017944557455108687
2018-09-09,1193.5999755859375,0.017680645029339137
2018-09-16,1195.0,0.017443024141702294
2018-09-23,1196.199951171875,0.017151961592768345
2018-09-30,1191.5,0.016876855542935235
2018-10-07,1201.199951171875,0.016656499651189927
2018-10-14,1218.0999755859375,0.01648143121387827
2018-10-21,1225.300048828125,0.01649281993003467
2018-10-28,1232.5,0.016288248748280585
2018-11-04,1230.9000244140625,0.016095183298821553
