,VIX,Inflation,GDP Growth,Consumer Confidence,High Yield Spread,10y-2y Yield Spread,M2 Money Stock,Delinquency Rate,Job Openings,S&P 500,SPY XLP,PKW VYM,VVIX
2017-11-05,-4.797346921894562,-5.768485863147369,-4.719943399142785,-4.7518470705064555,-4.7209255898366616,-4.8745783132530125,-4.7280620436366805,-4.753529411764706,-4.751379525593009,-4.72737704930438,-4.727883382140638,-4.7319324048852796,-4.763412357349727
2017-11-12,-4.494770291272368,-5.768485863147369,-4.719943399142785,-4.7518470705064555,-4.677841726618706,-4.701830985915493,-4.7280620436366805,-4.753529411764706,-4.751379525593009,-4.732140796523102,-4.752365924990564,-4.730852208706982,-4.5618465457210275
2017-11-19,-4.7175996152528095,-5.768485863147369,-4.719943399142785,-4.7518470705064555,-4.731709401709402,-4.88068493150685,-4.7280620436366805,-4.753529411764706,-4.751379525593009,-4.731335999344244,-4.739648906900099,-4.730351186516482,-4.802928591388471
2017-11-26,-4.8839807683193905,-5.768485863147369,-4.719943399142785,-4.7518470705064555,-4.743698630136986,-4.778387096774194,-4.7280620436366805,-4.753529411764706,-4.751379525593009,-4.720860335682105,-4.720489207265174,-4.733351074134188,-4.8412026641920365
2017-12-03,-4.547993773009735,-29.89607883444784,-4.719943399142785,-4.756395939086294,-4.72826388888889,-4.778387096774194,-4.726508283770764,-4.753529411764706,-4.719634826981343,-4.7147065231504035,-4.739921877305762,-4.724114463769141,-4.6290963957916365
2017-12-10,-4.891854797206961,-29.89607883444784,-4.719943399142785,-4.756395939086294,-4.724800693240902,-4.746949152542373,-4.726508283770764,-4.753529411764706,-4.719634826981343,-4.726487790797219,-4.733126054133949,-4.7185545838990866,-4.763042191202601
2017-12-17,-4.746701445583124,-29.89607883444784,-4.719943399142785,-4.756395939086294,-4.731724137931034,-4.850689655172414,-4.726508283770764,-4.753529411764706,-4.719634826981343,-4.7208315826536875,-4.731351335085982,-4.7307890073918735,-4.726626427678172
2017-12-24,-4.679044634994826,-29.89607883444784,-4.719943399142785,-4.756395939086294,-4.724818652849741,-4.612352941176471,-4.726508283770764,-4.753529411764706,-4.719634826981343,-4.727185887962156,-4.726071258589252,-4.718894901022172,-4.700715784522722
2017-12-31,-4.614848445732365,-29.89607883444784,-4.719943399142785,-4.756395939086294,-4.726563573883162,-4.835263157894737,-4.726508283770764,-4.753529411764706,-4.719634826981343,-4.733626070550155,-4.732780616300136,-4.732342440860373,-4.668250784866916
2018-01-07,-4.894855045390665,-14.99751671096914,-4.723073461385122,-4.732085505735141,-4.764246575342466,-4.835263157894737,-4.728852176172911,-4.734016064257029,-4.68501893939394,-4.703990300706587,-4.70613762117971,-4.722382093361249,-4.806022265777177
2018-01-14,-4.628047770807037,-14.99751671096914,-4.723073461385122,-4.732085505735141,-4.71581560283688,-4.631960784313726,-4.728852176172911,-4.734016064257029,-4.68501893939394,-4.714291748747012,-4.7085178497060935,-4.714065061596989,-4.739452172586905
2018-01-21,-4.62074796978129,-14.99751671096914,-4.723073461385122,-4.732085505735141,-4.721258741258742,-4.694285714285715,-4.728852176172911,-4.734016064257029,-4.68501893939394,-4.721364685497991,-4.745034439758403,-4.736374877257005,-4.6283951963439804
2018-01-28,-4.746858964182804,-14.99751671096914,-4.723073461385122,-4.732085505735141,-4.743864818024264,-4.816206896551725,-4.728852176172911,-4.734016064257029,-4.68501893939394,-4.707735449143423,-4.719833777347366,-4.736950772223472,-4.7589398062603845
2018-02-04,-4.167725669211692,-4.897602448723948,-4.723073461385122,-4.688202716823407,-4.682548330404218,-4.42811320754717,-4.726971488729612,-4.734016064257029,-4.740421386497508,-4.768546899044435,-4.730710752313328,-4.721820594309785,-4.457724275774032
2018-02-11,-4.051201596619443,-4.897602448723948,-4.723073461385122,-4.688202716823407,-4.662885906040269,-4.599565217391305,-4.726971488729612,-4.734016064257029,-4.740421386497508,-4.781619525523252,-4.731859794734996,-4.735851047181668,-4.397197865252775
2018-02-18,-5.060351017133387,-4.897602448723948,-4.723073461385122,-4.688202716823407,-4.766163522012579,-4.883846153846155,-4.726971488729612,-4.734016064257029,-4.740421386497508,-4.686988826411085,-4.721104346413221,-4.72824506425714,-5.00546629703083
2018-02-25,-4.882620732429751,-4.897602448723948,-4.723073461385122,-4.688202716823407,-4.718580750407831,-4.775454545454546,-4.726971488729612,-4.734016064257029,-4.740421386497508,-4.724480650062331,-4.701007711962319,-4.73096289711072,-4.820841541122626
2018-03-04,-4.5420072513949155,-5.231371446188865,-4.723073461385122,-4.71294884653962,-4.715483870967742,-4.761746031746032,-4.726024500007189,-4.734016064257029,-4.68940170940171,-4.750401866498723,-4.739376098047046,-4.73645720157964,-4.68834471153287
2018-03-11,-4.9826799270397775,-5.231371446188865,-4.723073461385122,-4.71294884653962,-4.7443084260731325,-4.697213114754099,-4.726024500007189,-4.734016064257029,-4.68940170940171,-4.694581488765676,-4.709940659806766,-4.729433892353074,-4.86129464937355
2018-03-18,-4.650765039603215,-5.231371446188865,-4.723073461385122,-4.71294884653962,-4.723548387096775,-4.872857142857143,-4.726024500007189,-4.734016064257029,-4.68940170940171,-4.742402364823397,-4.721818557471802,-4.737875388078092,-4.662002819761808
2018-03-25,-4.155949332974237,-5.231371446188865,-4.723073461385122,-4.71294884653962,-4.710769230769231,-4.872857142857143,-4.726024500007189,-4.734016064257029,-4.68940170940171,-4.789501963807881,-4.74467472289643,-4.729420346744393,-4.5109183028598165
2018-04-01,-4.927024582248866,-3.9719857487569104,-4.723026570788389,-4.755641025641026,-4.739433962264151,-4.85962962962963,-4.728410368407863,-4.721935483870968,-4.721346435904958,-4.709673561688789,-4.744532051841967,-4.728381219838567,-4.934128840966802
2018-04-08,-4.6538858032034485,-3.9719857487569104,-4.723026570788389,-4.755641025641026,-4.73952380952381,-4.666170212765958,-4.728410368407863,-4.721935483870968,-4.721346435904958,-4.743783391408564,-4.739080421259946,-4.728258857091304,-4.775683325925712
2018-04-15,-4.919855745330879,-3.9719857487569104,-4.723026570788389,-4.755641025641026,-4.7604487179487185,-4.83,-4.728410368407863,-4.721935483870968,-4.721346435904958,-4.710099567778466,-4.712393073089742,-4.743149096108527,-4.777261623781241
2018-04-22,-4.760442314261381,-3.9719857487569104,-4.723026570788389,-4.755641025641026,-4.7200826446281,-4.61888888888889,-4.728410368407863,-4.721935483870968,-4.721346435904958,-4.7247898040524055,-4.68267233258416,-4.716174687261539,-4.673900399125991
2018-04-29,-4.8170852717084935,-3.9719857487569104,-4.723026570788389,-4.755641025641026,-4.711996726677579,-4.79,-4.728410368407863,-4.721935483870968,-4.721346435904958,-4.730086130494282,-4.735701503898371,-4.734916953947097,-4.8011621572799585
2018-05-06,-4.771531433873176,-4.6837556911189235,-4.723026570788389,-4.738097165991904,-4.721961414790997,-4.793829787234043,-4.726175211078305,-4.721935483870968,-4.709787698124183,-4.7324307899697065,-4.710335080729773,-4.737933373570759,-4.773733029979008
2018-05-13,-4.873534243299163,-4.6837556911189235,-4.723026570788389,-4.738097165991904,-4.736379585326954,-4.752727272727273,-4.726175211078305,-4.721935483870968,-4.709787698124183,-4.70585808820456,-4.701219624883185,-4.731539591594995,-4.708325057045134
2018-05-20,-4.669130396760192,-4.6837556911189235,-4.723026570788389,-4.738097165991904,-4.720369181380418,-4.543953488372093,-4.726175211078305,-4.721935483870968,-4.709787698124183,-4.735407446570184,-4.735570897919179,-4.722801879783077,-4.677461919126214
2018-05-27,-4.7449031153597705,-4.6837556911189235,-4.723026570788389,-4.738097165991904,-4.720369181380418,-4.847647058823529,-4.726175211078305,-4.721935483870968,-4.709787698124183,-4.726918466657518,-4.733814785137755,-4.737421812540175,-4.740341951612925
2018-06-03,-4.711845706030981,-5.346757023494282,-4.723026570788389,-4.72795918367347,-4.728410174880763,-4.796666666666667,-4.725627154374271,-4.721935483870968,-4.699498289623718,-4.725116344331278,-4.720218257646161,-4.741140775170415,-4.7351183166324065
2018-06-10,-4.825096562358362,-5.346757023494282,-4.723026570788389,-4.72795918367347,-4.73952380952381,-4.706190476190477,-4.725627154374271,-4.721935483870968,-4.699498289623718,-4.713760116503843,-4.736627794909321,-4.717055963133483,-4.727963614085776
2018-06-17,-4.746420423475233,-5.346757023494282,-4.723026570788389,-4.72795918367347,-4.74923076923077,-4.8462790697674425,-4.725627154374271,-4.721935483870968,-4.699498289623718,-4.729773344366251,-4.747533536800553,-4.713918736000091,-4.6426109104179805
